Name;Date;Station;Transect;Project Name;Aux4;Aux5;Height (cm);Latitude;Longitude;Depth;Camera;Photographer;Water quality;Strobes;Framing gear used;White balance card;Comments;Row;Column;Label
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3036;1694;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3121;3182;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3148;3467;SGR
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;97;363;SGR
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;19;178;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;423;990;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;361;2453;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;67;3485;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;432;3529;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1336;135;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1325;438;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;899;74;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1156;2112;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;728;2258;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;925;3524;INV
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1783;396;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2120;705;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1937;1011;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1857;2583;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2499;263;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2438;3438;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2850;578;SC
